"Customer","Type","Type (Online - Virtual or Physical)","Channel Category","Country Code","Nation Name","Region Name","State/Province Name","City Name","District Name","Location Name","Postal Code","Address","Group","Region Site Group Name","REP Flag","Latitude","Longitude","Initially Admitted","Updated Dttm"
"PVZ Zamb. Shu","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Zhambylskaya","Taraz","","Taraz(KZ001003036)","","Taraz, Zhambylskaya, KAZAKHSTAN","CXXYR90YRFK07","","Y","43.672805","51.159269","2022/05/18 18:19:31","2024/03/14 01:39:15"
"PVZ Zhamb. Korday","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Zhambylskaya","Taraz","","Taraz(KZ001003036)","","Taraz, Zhambylskaya, KAZAKHSTAN","CXXYR90YRFK07","","Y","43.672805","51.159269","2022/05/18 17:42:48","2024/03/14 01:33:36"
"PVZ-Almaty-royal mail-Atakent-Moll","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty, Almaty, KAZAKHSTAN","CXX3YR00807","","Y","42.34003","69.636458","2023/04/05 02:46:39","2024/03/14 01:00:34"
"PVZ-Almaty-Sabrina","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty, Almaty, KAZAKHSTAN","CXX3YR00807","","Y","42.34003","69.636458","2023/04/05 02:46:39","2024/04/29 03:07:15"
"PVZ-Almaty-TD-Otegen-Batyra-GRES","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty, Almaty, KAZAKHSTAN","CXXYR90YRFK07","","Y","44.846918","65.469686","2023/04/17 18:42:29","2024/03/14 01:36:46"
"PVZ-Astana-Aruzhan","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXX3YR00807","","Y","42.34003","69.636458","2023/04/05 02:46:39","2024/04/08 03:06:47"
"PVZ-Kostanai-TD-Arkalyk-bc-Turan","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Kostanai","","Kostanai(KZ003015013)","","Kostanai, Kostanayskaya, KAZAKHSTAN","CXXYR90YRFK07","","Y","42.318993","69.595696","2023/01/06 12:08:23","2024/06/03 03:07:05"
"PVZ-TD-Almaty-Saryozek-Zhibek-Zholy","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty, Almaty, KAZAKHSTAN","CXXYR90YRFK07","","Y","44.846918","65.469686","2023/08/15 17:31:18","2024/03/14 01:36:46"
"PVZ-Turkistan-TD-Kentau-Kuralbaeva","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Turkistan","","Turkistan(KZ004006023)","","Turkistan, Yuzhno-Kazakhstanskaya, KAZAKHSTAN","CXXYR90YRFK07","","Y","42.318993","69.595696","2023/01/06 12:10:33","2024/03/14 01:36:46"
"PVZ-xiaomi-Almaty-Zharkent-Konaeva","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","","","Almaty(KZ00501)","","Almaty, KAZAKHSTAN","CXXYR90YRFK07","","Y","42.318993","69.595696","2023/10/09 20:27:34","2024/04/15 03:06:52"
"PVZ-Zhambyl-TD-Shu-Naualieva","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Zhambylskaya","","","Zhambylskaya(KZ001003)","","Zhambylskaya, KAZAKHSTAN","CXXYR90YRFK07","","Y","44.846918","65.469686","2023/04/17 18:42:29","2024/06/03 03:07:05"
"qq","STORE","PHYSICAL","BUYING GROUP","KZ","KAZAKHSTAN","Central","Karagandinskaya","Karaganda","","Karaganda(KZ004006005)","","","CXX3YR008YR6","","","","","2011/01/12 14:22:29","2021/06/04 13:38:44"
"R Uk express- DC","DC","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Central","","","","Central(KZ004)","","KAZAKHSTAN","G069FK30343","","Y","","","2021/12/10 13:05:41",""
"R Uk express RETAIL","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Central","","","","Central(KZ004)","","KAZAKHSTAN","G069FK30343","","Y","","","2021/12/10 13:20:07","2024/01/22 03:07:17"
"R Uk express-RET","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty, Almaty, KAZAKHSTAN","G069FK30343","","Y","","","2022/02/26 02:17:55","2024/05/27 03:07:05"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??0","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??0","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??1","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??2","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??3","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??4","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??5","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??6","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??7","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??8","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Rahat ??9","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baraholka","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Raspredelitelnyi-ACL","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","-","CXX3YR00800","","Y","","","2019/05/24 18:14:54","2024/05/03 20:02:52"
"Rating, Kazahstan 27","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Kazahstan 27","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Rating, pr. Nezavisimosti 39","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","pr. Nezavisimosti 39","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"RDC-o2","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","","CXXYR90YRFK08","","Y","","","2018/05/03 18:46:07","2020/12/07 03:05:07"
"Reliz #1","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","pr. Nezavisimosti, 44","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Reliz, pr. Nezavisimosti 46","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","pr. Nezavisimosti 46","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Remont, prodaja","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Tastak","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Remont, prodaja","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Tastak","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Remont, prodaja ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Temiryazeva (Aimanova/Jarokova)","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Reprint LTD","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Baitursynova 16","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Restore","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Arbat","CXX3YR008YR6","","","","","2011/01/13 16:44:25","2021/06/04 13:38:44"
"Resurs","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Mangistauskaya","Aktau","","Aktau(KZ002012011)","","9 mkr., 18 dom","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"RET","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","almaty","CXXYR90YRFK07","","","","","2020/04/20 23:50:48","2020/06/08 03:05:08"
"RET nokia","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Mangistauskaya","Aktau","","Aktau(KZ002012011)","","mkr 14 TC ""Astana""","CXX3YR00800","","","43.653115","51.14138","2012/09/19 18:06:58","2024/05/27 20:53:38"
"RET1","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Kovrovka, Tole bi, 187, Auezova","CXXYR90YRFK08","","","","","2012/09/19 18:06:58","2020/06/08 03:05:08"
"RET2","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","Tole bi, 113, Sharipova","CXXYR90YRFK08","","","","","2012/09/19 18:06:58","2024/04/10 23:27:29"
"Ridder1-KEM","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","","C00YR6307YR9","","","","","2014/12/19 17:07:18","2021/03/15 20:14:00"
"Ridder-3-DPD-Gogolya","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","г.Риддер ул.Гоголя 53","CXX3YR00800","","Y","","","2019/05/24 18:14:54","2024/05/03 19:06:20"
"Rıdder-DPD-Nezavısımostı 39/2","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","г. Риддер пр. Независимости 39/2, ТД","CXX3YR00800","","Y","","","2019/03/19 18:40:24","2024/05/03 19:06:20"
"Ridder-nokia-Nezavisimosti","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","Pl.nezavisimosti 39/2","CXX3YR00800","","Y","50.335716","83.503624","2014/08/01 19:06:23","2024/05/03 19:06:20"
"Ridder-nokia-Nezavisimosti","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXX3YR00800","","Y","","","2024/01/17 19:59:52","2024/05/03 19:59:31"
"Ridder-o2-lg-Gogolya","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","ул.Гоголя, д.39-а","CXXYR90YRFK08","","Y","","","2018/05/04 17:09:26","2020/11/02 03:05:06"
"Ridder-o2-Nezavisimosti","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","pr.Nezavisimosti 39/2","CXXYR90YRFK08","","Y","","","2012/09/19 18:06:59","2013/05/22 17:04:20"
"Ridder-o2-Nezavisimosti-39/2","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Ridder","","Ridder(KZ005005027)","","pr.Nezavisimosti 39/2","CXXYR90YRFK08","","Y","50.336973","83.504738","2013/05/22 00:14:49","2022/05/31 17:36:31"
"Rimbittehnika #1","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Atyrauskaya","Atyrau","","Atyrau(KZ002012008)","","Azattyk 64","CXX3YR008YR6","","","","","2011/01/13 16:44:24","2021/06/04 13:38:44"
"Ritz Plalace","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","mkr. Samal-3, 1","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Riv Union","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Satpaeva/Auezova","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Riv Union ??","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Satpaeva/Auezova","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"RKA-TEL","DC","PHYSICAL","GENERAL DISTY","KZ","KAZAKHSTAN","Western","Atyrauskaya","Atyrau","","Atyrau(KZ002012008)","","","CXX3YR008YR6","","","","","2011/01/13 17:44:17","2021/06/04 13:38:44"
"ROM","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Pavlodarskaya","Pavlodar","","Pavlodar(KZ003008012)","","Akademika Satpaeva 36","CXX3YR008YR6","","","","","2011/01/13 16:44:25","2021/06/04 13:38:44"
"royal mail IT WH","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Shymkent, Yuzhno-Kazakhstanskaya, KAZAKHSTAN","CXX3YR00807","","Y","42.34003","69.636458","2021/06/14 17:38:31","2024/03/14 01:00:34"
"royal mail LTD RES","RESELLER","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","","CXX3YR00807","","","","","2014/08/07 18:54:01","2024/05/27 20:52:11"
"royal mail Raspred centr Almaty","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2024/03/19 18:43:11"
"royal mail RDC Almaty","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2021/04/26 03:07:11"
"royal mail RDC Almaty IM","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2021/04/26 03:07:11"
"royal mail RDC Astana","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2024/03/19 18:43:11"
"royal mail RDC Astana IM","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2021/04/26 03:07:11"
"royal mail RDC VSC","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2024/03/19 18:43:11"
"royal mail RDC-C Astana","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","RDC","CXX3YR00807","","Y","","","2021/04/20 17:28:24","2021/04/26 03:07:11"
"royal mail-OPT","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","TRK ""Fircan City"", Tauke hana 334","CXX3YR00807","","Y","","","2018/11/27 16:38:41","2019/01/28 03:05:05"
"royal mail-Service","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Kaskelen","","Kaskelen(KZ001001017)","","Kaskelen, Almatinskaya, KAZAKHSTAN","CXX3YR00807","","Y","","","2018/11/30 18:13:20","2024/04/15 03:06:52"
"royal mail-Zhanakorgan-Imanova-141","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXX3YR00807","","Y","40.778356","68.330381","2024/01/18 04:16:52","2024/01/22 03:07:17"
"Rudniy2-KEM-Progress","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Kostanai","","Kostanai(KZ003015013)","","","C00YR6307YR9","","","","","2014/12/19 17:07:18","2021/03/15 20:14:00"
"Rudniy3-KEM-Tsum","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Kostanai","","Kostanai(KZ003015013)","","","C00YR6307YR9","","","","","2014/12/19 17:07:18","2021/03/15 20:14:00"
"Rudniy-DHLL-Vernisazh","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","Rudniy, Kostanayskaya, KAZAKHSTAN","G069FK08940","","Y","","","2022/11/16 14:42:03","2023/12/04 03:07:07"
"Rudniy-DPD-Verniy","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","г. Рудный ул.Гагарина, д.3 ТД ""Верни, Rudniy, Kostanayskaya, KAZAKHSTAN","CXX3YR00800","","Y","","","2019/03/19 18:40:24","2024/05/03 13:04:22"
"Rudniy-nokia-Gagarina","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Mangistauskaya","Zhanaozen","","Zhanaozen(KZ002012029)","","Gagarina 3","CXX3YR00800","","Y","","","2013/12/13 16:53:24","2024/05/03 17:47:44"
"Rudniy-nokia-Gagarina","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","Gagarina 3","CXX3YR00800","","Y","52.962917","63.117742","2013/12/13 17:18:04","2024/05/03 13:04:22"
"Rudniy-nokia-Lenina","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","Lenia 60","CXX3YR00800","","Y","","","2015/11/17 17:20:51","2024/05/03 13:04:22"
"Rudniy-o2-lg-Lenina","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Kostanai","","Kostanai(KZ003015013)","","ул. Ленина 60, бутик № 116","CXXYR90YRFK08","","Y","","","2018/05/04 17:09:26","2022/09/12 03:07:14"
"Rudniy-SIS-xiaomi-Octyabrya","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","50 let Oktyabrya","CXXYR90YRFK07","","Y","","","2014/06/20 14:24:54","2019/01/28 03:05:05"
"Rudniy-tesla-Marite-Bezhite","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","Ul. Marite Bezhite. TC""Mechta""","CXXYR90YRFK00","","Y","52.969719","63.147302","2014/01/22 14:01:42","2022/04/27 18:37:51"
"Rudniy-xiaomi-TK-Mebelpark","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","Магазин Рудный","CXXYR90YRFK07","","Y","52.983906","63.8826","2012/09/19 18:06:59","2022/05/26 20:36:22"
"Rudnyi-o2-Komsomolsyi-43","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","Rudniy, Kostanayskaya, KAZAKHSTAN","CXXYR90YRFK08","","Y","","","2017/12/11 19:12:39","2021/09/28 14:49:32"
"Rudnyi-tesla-sklad","STORE","PHYSICAL","ON-LINE","KZ","KAZAKHSTAN","Northern","Kostanayskaya","","","Kostanayskaya(KZ003015)","","Kostanai, Kostanayskaya, KAZAKHSTAN","CXXYR90YRFK00","","Y","","","2024/05/04 20:25:15","2024/05/27 03:07:05"
"Rudnyi-vodafone-50","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","50 let Oktyabrya 53","CXX3YR008YR6","","","","","2011/01/13 16:44:25","2021/06/04 13:38:44"
"Rydnyı-DPD-Lenına 60","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Kostanayskaya","Rudniy","","Rudniy(KZ003015031)","","г.Рудный ул. Ленина 60, 1этаж, бутик","CXX3YR00800","","Y","","","2019/03/19 18:40:24","2024/05/03 13:04:22"
"Sabi","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Abaya, 3","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Safit","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Jibek-Joli B/N","CXX3YR008YR6","","","","","2011/01/13 16:44:25","2021/06/04 13:38:44"
"Safit 2","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Jibek-Joli B/N","CXX3YR008YR6","","","","","2011/01/13 16:44:25","2021/06/04 13:38:44"
"Sairam-vodafone-yusuf-sairami","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","1700","CXX3YR008YR6","","","","","2020/11/26 17:11:35","2022/08/29 03:07:29"
"Salon Sotovoi Svyazi","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Yl. Gagarina yg. Kremlevskoi","CXX3YR008YR6","","","","","2011/01/13 16:44:25","2021/06/04 13:38:44"
